,연도,선수이름,팀명,평균자책점,경기,승,패,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당 출루허용률
1429,2020,최성훈,LG,5.14,20,0,0,0,0,-,14,11,1,6,0,13,8,8,1.21
1430,2020,차우찬,LG,5.34,13,5,5,0,0,0.500,64,71,8,28,2,51,39,38,1.55
1431,2020,이상규,LG,6.43,21,2,2,4,1,0.500,21,28,2,15,1,12,15,15,2.05
1432,2020,김대현,LG,6.56,25,3,0,0,3,1.000,23 1/3,27,6,15,0,22,19,17,1.80
1433,2020,김윤식,LG,6.75,11,0,1,0,1,0.000,16,22,3,3,3,10,13,12,1.56
1434,2020,여건욱,LG,6.75,22,1,3,1,2,0.250,24,30,6,4,2,12,20,18,1.42
1435,2020,송은범,LG,7.50,19,1,2,2,2,0.333,18,31,2,8,2,7,15,15,2.17
1436,2020,문광은,LG,11.25,4,0,0,0,0,-,4,7,1,2,0,4,5,5,2.25
1437,2020,고우석,LG,12.27,6,0,0,1,1,-,3 2/3,9,0,2,1,3,7,5,3.00
1438,2020,한선태,LG,18.00,1,0,0,0,0,-,1,3,0,2,0,0,2,2,5.00
1439,2020,백청훈,LG,20.25,2,0,0,0,0,-,1 1/3,4,1,0,0,0,3,3,3.00
1440,2020,김대유,LG,23.14,3,0,0,0,0,-,2 1/3,5,0,1,1,1,6,6,2.57
1441,2020,이우찬,LG,36.00,3,0,0,0,0,-,1,3,0,4,0,1,4,4,7.00
1442,2020,임형원,NC,-,1,0,0,0,0,-,0,1,0,0,0,0,1,1,-
1443,2020,홍성민,NC,0.00,1,0,0,0,0,-,1,0,0,1,0,0,0,0,1.00
1444,2020,구창모,NC,1.35,12,9,0,0,0,1.000,80,48,3,15,0,92,14,12,0.79
1445,2020,루친스키,NC,1.99,14,10,1,0,0,0.909,90 1/3,71,7,27,4,81,22,20,1.08
1446,2020,원종현,NC,3.30,29,3,1,15,0,0.750,30,23,3,10,1,22,11,11,1.10
1447,2020,배재환,NC,3.45,34,1,2,0,11,0.333,28 2/3,23,2,21,5,22,11,11,1.53
1448,2020,박진우,NC,3.94,31,2,0,0,6,1.000,29 2/3,29,1,8,3,13,14,13,1.25
1449,2020,라이트,NC,4.04,14,6,3,0,0,0.667,75 2/3,71,7,36,5,60,34,34,1.41
1450,2020,강동연,NC,4.70,15,1,1,0,1,0.500,15 1/3,13,3,6,1,12,8,8,1.24
1451,2020,김진호,NC,4.91,2,0,0,0,0,-,7 1/3,6,1,7,0,7,4,4,1.77
1452,2020,임정호,NC,4.95,30,1,2,0,10,0.333,20,15,1,8,3,14,13,11,1.15
1453,2020,송명기,NC,5.17,17,1,0,0,0,1.000,15 2/3,13,2,5,0,19,9,9,1.15
1454,2020,최성영,NC,5.21,8,1,1,0,0,0.500,38,39,8,19,2,15,23,22,1.53
1455,2020,강윤구,NC,5.40,23,1,1,0,3,0.500,16 2/3,24,2,9,0,13,10,10,1.98
1456,2020,이재학,NC,5.59,13,4,5,0,0,0.444,67 2/3,72,9,26,4,47,42,42,1.45
1457,2020,김진성,NC,5.87,8,0,0,0,0,-,7 2/3,11,2,1,0,11,5,5,1.57
1458,2020,김영규,NC,7.46,10,0,1,0,1,0.000,25 1/3,38,8,4,0,18,23,21,1.66
1459,2020,배민서,NC,9.00,1,0,0,0,0,-,2,4,1,1,0,1,2,2,2.50
1460,2020,장현식,NC,9.31,9,1,0,0,0,1.000,9 2/3,12,1,6,1,4,11,10,1.86
1461,2020,김건태,NC,10.22,15,1,1,0,2,0.500,12 1/3,11,4,9,1,13,14,14,1.62
1462,2020,임창민,NC,10.64,15,2,1,0,2,0.667,11,13,1,9,1,13,15,13,2.00
1463,2020,홍성무,NC,12.60,11,0,0,1,0,-,15,21,3,13,1,12,22,21,2.27
1464,2020,박민호,SK,2.20,32,1,0,3,6,1.000,28 2/3,22,1,11,1,22,8,7,1.15
1465,2020,김정빈,SK,2.48,32,0,0,1,9,-,29,18,1,21,2,32,11,8,1.34
1466,2020,이건욱,SK,3.08,11,4,2,0,0,0.667,49 2/3,37,3,23,2,37,17,17,1.21
1467,2020,문승원,SK,3.30,13,2,6,0,0,0.250,79,70,6,20,4,68,33,29,1.14
1468,2020,김주온,SK,4.05,13,0,3,0,0,0.000,13 1/3,16,1,7,2,8,6,6,1.73
1469,2020,핀토,SK,4.60,14,4,5,0,0,0.444,78 1/3,93,4,41,6,43,50,40,1.71
1470,2020,서진용,SK,4.75,33,0,5,2,9,0.000,30 1/3,25,6,14,1,33,20,16,1.29
1471,2020,박종훈,SK,4.97,14,5,5,0,0,0.500,76,75,6,36,6,78,44,42,1.46
1472,2020,신재웅,SK,5.40,5,1,0,0,0,1.000,3 1/3,5,1,2,0,2,2,2,2.10
1473,2020,정영일,SK,5.79,16,1,1,1,1,0.500,14,14,5,5,2,10,9,9,1.36
1474,2020,조영우,SK,5.89,15,1,0,0,0,1.000,18 1/3,27,0,8,1,9,13,12,1.91
1475,2020,김태훈,SK,5.96,12,1,5,0,0,0.167,45 1/3,41,4,28,3,24,30,30,1.52
1476,2020,이태양,SK,6.38,17,0,0,0,1,-,18 1/3,26,2,7,0,16,14,13,1.80
1477,2020,박희수,SK,6.48,18,0,1,0,0,0.000,16 2/3,21,4,5,0,19,12,12,1.56
1478,2020,킹엄,SK,6.75,2,0,2,0,0,0.000,10 2/3,16,1,4,0,6,11,8,1.88
1479,2020,김세현,SK,7.04,9,1,0,0,2,1.000,7 2/3,9,2,4,0,6,6,6,1.70
1480,2020,김주한,SK,7.61,8,0,5,0,0,0.000,23 2/3,33,3,12,5,7,22,20,1.90
1481,2020,백승건,SK,7.62,4,0,2,0,0,0.000,13,18,4,10,0,13,11,11,2.15
1482,2020,하재훈,SK,7.62,15,1,1,4,0,0.500,13,19,2,8,0,10,13,11,2.08
1483,2020,이원준,SK,7.94,15,0,1,0,0,0.000,17,23,3,14,0,15,16,15,2.18
1484,2020,김택형,SK,8.49,15,1,0,0,2,1.000,11 2/3,15,2,9,0,12,11,11,2.06
