,연도,선수이름,팀명,포지션,경기,선발경기,이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루저지,도루저지율
3223,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3224,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3225,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3226,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3227,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3228,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3229,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3230,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3231,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3232,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3233,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3234,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3235,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3236,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3237,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3238,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3239,2019,최건,KT,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3240,2019,오지환,LG,유격수,134,131,1101,12,0,214,402,100,0.981,0,0,0,-
3241,2019,유강남,LG,포수,128,115,968 1/3,7,0,757,61,9,0.992,5,84,25,22.9
3242,2019,정주현,LG,2루수,128,124,972,13,0,209,307,77,0.975,0,0,0,-
3243,2019,이천웅,LG,중견수,124,121,1039 2/3,1,0,264,6,3,0.996,0,0,0,-
3244,2019,김현수,LG,좌익수,110,94,832,0,0,184,4,1,1.000,0,0,0,-
3245,2019,채은성,LG,우익수,109,105,886 1/3,2,0,187,5,2,0.990,0,0,0,-
3246,2019,김민성,LG,3루수,105,104,841 2/3,6,0,61,177,12,0.975,0,0,0,-
3247,2019,김용의,LG,1루수,96,40,481,5,0,452,41,37,0.990,0,0,0,-
3248,2019,진해수,LG,투수,72,0,42,0,0,2,4,1,1.000,0,0,0,-
3249,2019,고우석,LG,투수,65,0,71,1,0,2,2,1,0.800,0,0,0,-
3250,2019,송은범,LG,투수,63,0,60,2,0,4,10,1,0.875,0,0,0,-
3251,2019,정우영,LG,투수,56,0,65 1/3,0,0,9,11,0,1.000,0,0,0,-
3252,2019,이성우,LG,포수,53,19,210,3,0,143,16,0,0.981,0,23,8,25.8
3253,2019,윤진호,LG,2루수,51,0,101,0,0,25,41,11,1.000,0,0,0,-
3254,2019,조셉,LG,1루수,45,44,357,4,0,352,33,36,0.990,0,0,0,-
3255,2019,이형종,LG,좌익수,43,40,315,2,0,62,2,0,0.970,0,0,0,-
3256,2019,김대현,LG,투수,41,2,66 2/3,2,0,5,9,1,0.875,0,0,0,-
3257,2019,윤진호,LG,3루수,39,2,100,1,0,4,21,2,0.962,0,0,0,-
3258,2019,이형종,LG,우익수,37,30,268,0,0,85,5,1,1.000,0,0,0,-
3259,2019,구본혁,LG,3루수,32,16,148,0,0,7,26,3,1.000,0,0,0,-
3260,2019,문광은,LG,투수,32,0,33,0,0,0,3,0,1.000,0,0,0,-
3261,2019,신민재,LG,2루수,32,13,133,0,0,37,45,13,1.000,0,0,0,-
3262,2019,윌슨,LG,투수,30,30,185,5,1,11,20,2,0.861,0,0,0,-
3263,2019,이우찬,LG,투수,30,13,91,1,0,11,15,0,0.963,0,0,0,-
3264,2019,임찬규,LG,투수,30,13,88 2/3,2,0,11,8,0,0.905,0,0,0,-
3265,2019,김현수,LG,1루수,29,28,209 1/3,1,0,225,20,27,0.996,0,0,0,-
3266,2019,차우찬,LG,투수,29,28,168 1/3,3,4,11,25,1,0.923,0,0,0,-
3267,2019,켈리,LG,투수,29,29,180 1/3,5,1,11,20,1,0.861,0,0,0,-
3268,2019,이형종,LG,중견수,28,21,170 1/3,0,0,53,0,0,1.000,0,0,0,-
3269,2019,페게로,LG,1루수,26,26,189,6,0,169,15,17,0.968,0,0,0,-
3270,2019,구본혁,LG,유격수,25,9,111,1,0,13,47,6,0.984,0,0,0,-
3271,2019,신민재,LG,중견수,25,1,53 1/3,0,0,18,0,0,1.000,0,0,0,-
3272,2019,여건욱,LG,투수,25,0,29 2/3,0,0,0,3,0,1.000,0,0,0,-
3273,2019,윤진호,LG,유격수,21,2,49 1/3,1,0,11,9,3,0.952,0,0,0,-
3274,2019,전민수,LG,좌익수,21,2,61,0,0,17,1,0,1.000,0,0,0,-
3275,2019,정상호,LG,포수,21,6,64,0,0,47,4,0,1.000,2,7,0,0.0
3276,2019,배재준,LG,투수,19,12,62,0,0,0,4,1,1.000,0,0,0,-
3277,2019,최동환,LG,투수,18,0,23,0,0,0,2,0,1.000,0,0,0,-
3278,2019,전민수,LG,우익수,16,5,66,0,0,19,2,0,1.000,0,0,0,-
3279,2019,양종민,LG,3루수,13,11,92 2/3,4,0,5,22,0,0.871,0,0,0,-
3280,2019,정찬헌,LG,투수,13,0,11,0,0,0,0,0,-,0,0,0,-
3281,2019,류제국,LG,투수,11,11,53 1/3,1,0,5,5,0,0.909,0,0,0,-
3282,2019,김용의,LG,3루수,9,1,24,0,0,2,7,2,1.000,0,0,0,-
3283,2019,박지규,LG,2루수,8,4,35,1,0,10,5,0,0.938,0,0,0,-
3284,2019,임지섭,LG,투수,8,0,6 2/3,1,0,0,0,0,0.000,0,0,0,-
3285,2019,장원삼,LG,투수,8,3,14 2/3,0,0,2,1,0,1.000,0,0,0,-
3286,2019,전준호,LG,포수,8,2,24,0,0,20,0,0,1.000,0,0,0,-
3287,2019,페게로,LG,우익수,8,3,32,0,0,6,1,1,1.000,0,0,0,-
3288,2019,강정현,LG,투수,7,1,10 2/3,0,0,2,0,1,1.000,0,0,0,-
3289,2019,구본혁,LG,2루수,7,0,14 1/3,0,0,4,5,1,1.000,0,0,0,-
3290,2019,류형우,LG,3루수,7,0,11,0,0,1,0,0,1.000,0,0,0,-
3291,2019,홍창기,LG,좌익수,7,0,17,0,0,5,1,0,1.000,0,0,0,-
3292,2019,홍창기,LG,우익수,7,1,20,0,0,6,0,0,1.000,0,0,0,-
3293,2019,이천웅,LG,좌익수,6,3,21 2/3,0,0,5,0,0,1.000,0,0,0,-
3294,2019,한선태,LG,투수,6,0,7 1/3,0,0,0,0,0,-,0,0,0,-
3295,2019,홍창기,LG,중견수,6,1,15,0,0,1,0,0,1.000,0,0,0,-
3296,2019,백승현,LG,유격수,5,2,22,0,0,4,8,1,1.000,0,0,0,-
3297,2019,백승현,LG,3루수,5,5,34,1,0,2,7,0,0.900,0,0,0,-
3298,2019,심수창,LG,투수,5,1,11 2/3,0,0,0,0,0,-,0,0,0,-
3299,2019,이동현,LG,투수,5,0,5,0,0,0,2,1,1.000,0,0,0,-
3300,2019,박민우,NC,2루수,116,111,928 1/3,9,0,232,301,63,0.983,0,0,0,-
3301,2019,김성욱,NC,중견수,101,80,728 2/3,2,0,180,3,1,0.989,0,0,0,-
3302,2019,양의지,NC,포수,91,87,723 1/3,2,1,590,45,10,0.997,2,37,15,28.8
3303,2019,모창민,NC,1루수,71,63,545,5,0,489,39,56,0.991,0,0,0,-
3304,2019,노진혁,NC,유격수,70,61,497,2,0,80,165,29,0.992,0,0,0,-
3305,2019,강윤구,NC,투수,67,0,56 1/3,0,0,1,6,0,1.000,0,0,0,-
3306,2019,손시헌,NC,유격수,67,35,344 1/3,4,0,54,138,31,0.980,0,0,0,-
3307,2019,권희동,NC,우익수,65,57,498,3,0,101,1,0,0.971,0,0,0,-
3308,2019,박석민,NC,3루수,65,61,475 1/3,11,0,45,77,12,0.917,0,0,0,-
3309,2019,이명기,NC,좌익수,65,45,400 2/3,0,0,97,0,0,1.000,0,0,0,-
3310,2019,이명기,NC,우익수,65,49,419 2/3,1,0,109,0,0,0.991,0,0,0,-
3311,2019,배재환,NC,투수,62,0,54 1/3,0,0,2,6,0,1.000,0,0,0,-
3312,2019,원종현,NC,투수,60,0,60,1,0,3,7,0,0.909,0,0,0,-
3313,2019,김찬형,NC,유격수,58,36,340,3,0,62,106,22,0.982,0,0,0,-
3314,2019,이원재,NC,1루수,58,42,369,4,0,351,20,24,0.989,0,0,0,-
3315,2019,스몰린스키,NC,우익수,53,52,455 2/3,3,0,135,3,1,0.979,0,0,0,-
3316,2019,장현식,NC,투수,53,0,54 2/3,1,0,3,7,0,0.909,0,0,0,-
3317,2019,노진혁,NC,3루수,52,31,301,3,0,19,82,12,0.971,0,0,0,-
3318,2019,김형준,NC,포수,51,31,286 2/3,1,0,216,22,2,0.996,2,15,10,40.0
3319,2019,김태진,NC,좌익수,50,36,311,0,0,81,3,1,1.000,0,0,0,-
3320,2019,지석훈,NC,3루수,48,21,235 2/3,4,0,19,56,6,0.949,0,0,0,-
3321,2019,권희동,NC,좌익수,44,27,276 1/3,1,0,52,2,2,0.982,0,0,0,-
3322,2019,김건태,NC,투수,44,0,51 1/3,2,2,4,9,1,0.867,0,0,0,-
3323,2019,김진성,NC,투수,42,0,42,0,0,0,5,1,1.000,0,0,0,-
3324,2019,박진우,NC,투수,41,18,140 2/3,1,1,11,14,1,0.962,0,0,0,-
3325,2019,이상호,NC,1루수,38,17,181 1/3,2,0,173,17,19,0.990,0,0,0,-
3326,2019,이상호,NC,2루수,35,19,190 2/3,1,0,50,53,16,0.990,0,0,0,-
3327,2019,이명기,NC,중견수,32,24,207,1,0,61,2,1,0.984,0,0,0,-
3328,2019,김영규,NC,투수,30,10,66 1/3,0,0,4,6,0,1.000,0,0,0,-
3329,2019,김태진,NC,중견수,30,21,187,2,0,66,2,0,0.971,0,0,0,-
3330,2019,루친스키,NC,투수,30,30,177 1/3,2,0,15,18,1,0.943,0,0,0,-
3331,2019,최성영,NC,투수,26,15,82 1/3,1,0,2,9,0,0.917,0,0,0,-
3332,2019,정범모,NC,포수,25,8,103,1,0,89,5,1,0.989,0,7,4,36.4
3333,2019,이원재,NC,좌익수,24,18,155 2/3,0,0,24,2,1,1.000,0,0,0,-
3334,2019,이재학,NC,투수,24,23,129 2/3,2,1,5,16,2,0.913,0,0,0,-
3335,2019,구창모,NC,투수,23,19,107,1,0,5,19,0,0.960,0,0,0,-
3336,2019,이상호,NC,3루수,22,15,130,2,0,10,28,4,0.950,0,0,0,-
3337,2019,강진성,NC,좌익수,21,14,112,0,0,18,0,0,1.000,0,0,0,-
3338,2019,임창민,NC,투수,20,0,15,1,0,0,2,0,0.667,0,0,0,-
3339,2019,김태진,NC,3루수,19,15,122,1,0,7,24,3,0.969,0,0,0,-
3340,2019,나성범,NC,중견수,19,18,160 1/3,0,0,44,1,0,1.000,0,0,0,-
3341,2019,베탄코트,NC,우익수,19,18,152 1/3,6,0,29,1,0,0.833,0,0,0,-
3342,2019,지석훈,NC,2루수,18,3,58 1/3,0,0,8,18,4,1.000,0,0,0,-
3343,2019,베탄코트,NC,1루수,17,17,140,3,0,123,7,8,0.977,0,0,0,-
3344,2019,지석훈,NC,유격수,16,12,103,1,0,23,39,5,0.984,0,0,0,-
3345,2019,김성욱,NC,우익수,15,3,46 1/3,0,0,11,0,0,1.000,0,0,0,-
3346,2019,김태군,NC,포수,15,7,71 1/3,0,0,46,4,1,1.000,0,1,3,75.0
3347,2019,유원상,NC,투수,15,1,20 2/3,1,0,3,1,0,0.800,0,0,0,-
3348,2019,홍성무,NC,투수,15,0,14 1/3,1,0,1,1,0,0.667,0,0,0,-
3349,2019,김태진,NC,2루수,14,10,92,0,0,21,41,13,1.000,0,0,0,-
3350,2019,버틀러,NC,투수,13,13,73 2/3,0,1,3,15,1,1.000,0,0,0,-
3351,2019,윤지웅,NC,투수,13,0,12 2/3,0,0,1,1,0,1.000,0,0,0,-
3352,2019,프리드릭,NC,투수,12,12,72,0,0,3,2,0,1.000,0,0,0,-
3353,2019,김찬형,NC,3루수,11,1,18 1/3,0,0,0,1,0,1.000,0,0,0,-
3354,2019,베탄코트,NC,포수,11,11,94,1,0,77,6,2,0.988,0,4,4,50.0
3355,2019,이민호,NC,투수,11,0,9 2/3,0,0,0,0,0,-,0,0,0,-
3356,2019,강진성,NC,우익수,10,2,23 2/3,1,0,8,0,0,0.889,0,0,0,-
3357,2019,최승민,NC,중견수,9,2,24 1/3,0,0,11,0,0,1.000,0,0,0,-
3358,2019,김찬형,NC,2루수,8,0,14,0,0,2,8,2,1.000,0,0,0,-
3359,2019,김진형,NC,1루수,7,4,39,0,0,41,2,6,1.000,0,0,0,-
3360,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3361,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3362,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3363,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3364,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3365,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3366,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3367,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3368,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3369,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3370,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3371,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3372,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3373,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3374,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3375,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3376,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3377,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3378,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3379,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3380,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3381,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3382,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3383,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3384,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3385,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3386,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3387,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3388,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3389,2019,전사민,NC,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
3390,2019,김성현,SK,유격수,144,132,1143 2/3,26,0,179,358,83,0.954,0,0,0,-
3391,2019,이재원,SK,포수,136,121,1041,6,0,889,58,4,0.994,3,84,19,18.4
3392,2019,최정,SK,3루수,134,133,1153,14,0,93,211,21,0.956,0,0,0,-
3393,2019,로맥,SK,1루수,130,127,1113 1/3,3,0,1022,49,103,0.997,0,0,0,-
3394,2019,김강민,SK,중견수,123,100,947 1/3,3,0,264,9,2,0.989,0,0,0,-
3395,2019,한동민,SK,우익수,93,89,772 2/3,4,0,166,11,2,0.978,0,0,0,-
3396,2019,서진용,SK,투수,72,0,68,1,0,2,3,1,0.833,0,0,0,-
3397,2019,김태훈,SK,투수,71,0,69 2/3,0,0,3,6,0,1.000,0,0,0,-
3398,2019,노수광,SK,좌익수,70,40,402,3,0,99,5,0,0.972,0,0,0,-
3399,2019,고종욱,SK,좌익수,67,65,524 2/3,3,0,113,0,0,0.974,0,0,0,-
3400,2019,나주환,SK,2루수,61,49,399,1,0,96,154,38,0.996,0,0,0,-
3401,2019,하재훈,SK,투수,61,0,59,0,0,2,8,0,1.000,0,0,0,-
3402,2019,허도환,SK,포수,56,22,242 1/3,2,1,218,19,3,0.992,0,21,4,16.0
3403,2019,안상현,SK,2루수,55,16,250 2/3,6,0,53,92,18,0.960,0,0,0,-
3404,2019,박민호,SK,투수,47,0,50 1/3,1,3,3,8,0,0.917,0,0,0,-
3405,2019,정영일,SK,투수,44,0,42,0,2,0,6,0,1.000,0,0,0,-
3406,2019,최항,SK,2루수,43,38,280,3,0,65,80,15,0.980,0,0,0,-
3407,2019,노수광,SK,중견수,39,39,286,0,0,97,2,0,1.000,0,0,0,-
3408,2019,김재현,SK,우익수,35,1,59 2/3,0,0,7,0,0,1.000,0,0,0,-
3409,2019,박희수,SK,투수,34,0,28 2/3,0,0,0,5,0,1.000,0,0,0,-
3410,2019,노수광,SK,우익수,33,22,208,0,0,52,0,0,1.000,0,0,0,-
3411,2019,김광현,SK,투수,31,30,190 1/3,2,0,5,38,4,0.956,0,0,0,-
3412,2019,정의윤,SK,좌익수,29,24,208,0,0,41,0,0,1.000,0,0,0,-
3413,2019,박종훈,SK,투수,28,28,144,0,0,3,27,1,1.000,0,0,0,-
3414,2019,산체스,SK,투수,28,28,165,1,0,5,13,3,0.947,0,0,0,-
3415,2019,김택형,SK,투수,26,0,23 1/3,0,0,2,2,0,1.000,0,0,0,-
3416,2019,문승원,SK,투수,26,23,144,1,1,3,17,0,0.952,0,0,0,-
3417,2019,강지광,SK,투수,25,0,27 1/3,1,0,1,6,0,0.875,0,0,0,-
3418,2019,정의윤,SK,우익수,23,21,168,1,0,28,0,0,0.966,0,0,0,-
3419,2019,박정배,SK,투수,20,0,19 2/3,0,0,1,5,1,1.000,0,0,0,-
3420,2019,신재웅,SK,투수,20,1,21 2/3,0,1,4,3,0,1.000,0,0,0,-
3421,2019,배영섭,SK,좌익수,19,13,119 2/3,0,0,26,0,0,1.000,0,0,0,-
3422,2019,김창평,SK,2루수,17,15,122,0,0,29,47,11,1.000,0,0,0,-
3423,2019,나주환,SK,3루수,17,5,66,0,0,2,15,1,1.000,0,0,0,-
3424,2019,이승진,SK,투수,17,2,19,0,0,1,2,0,1.000,0,0,0,-
3425,2019,소사,SK,투수,16,16,94 1/3,0,0,2,8,0,1.000,0,0,0,-
3426,2019,백승건,SK,투수,15,0,19 1/3,0,0,0,2,0,1.000,0,0,0,-
3427,2019,김재현,SK,좌익수,14,1,26,0,0,4,0,0,1.000,0,0,0,-
3428,2019,정현,SK,유격수,14,5,45,0,0,7,12,5,1.000,0,0,0,-
3429,2019,안상현,SK,유격수,13,3,42 1/3,0,0,9,7,2,1.000,0,0,0,-
3430,2019,정현,SK,2루수,12,6,61 1/3,0,0,21,16,8,1.000,0,0,0,-
3431,2019,최준우,SK,2루수,12,11,76,0,0,15,25,4,1.000,0,0,0,-
3432,2019,김재현,SK,중견수,11,5,56,0,0,18,0,0,1.000,0,0,0,-
3433,2019,김주한,SK,투수,11,1,12,0,0,1,3,0,1.000,0,0,0,-
3434,2019,나주환,SK,1루수,11,6,63,0,0,56,1,6,1.000,0,0,0,-
3435,2019,로맥,SK,3루수,10,6,67,1,0,8,13,1,0.955,0,0,0,-
3436,2019,최경모,SK,유격수,10,1,23,0,0,2,8,2,1.000,0,0,0,-
3437,2019,강승호,SK,2루수,9,6,63,0,0,13,19,4,1.000,0,0,0,-
3438,2019,정진기,SK,우익수,9,3,35,0,0,9,0,0,1.000,0,0,0,-
3439,2019,박정권,SK,1루수,7,4,42 1/3,0,0,36,1,3,1.000,0,0,0,-
3440,2019,조영우,SK,투수,7,1,12 1/3,0,1,0,1,0,1.000,0,0,0,-
3441,2019,최경모,SK,2루수,7,0,24,2,0,6,6,1,0.857,0,0,0,-
3442,2019,강승호,SK,유격수,6,3,29,1,0,5,8,2,0.929,0,0,0,-
3443,2019,배영섭,SK,우익수,6,5,37,0,0,5,0,0,1.000,0,0,0,-
3444,2019,백청훈,SK,투수,5,0,4,0,0,0,1,0,1.000,0,0,0,-
3445,2019,정재원,SK,투수,4,0,2 2/3,0,0,0,0,0,-,0,0,0,-
3446,2019,채병용,SK,투수,4,0,3 2/3,0,0,0,0,0,-,0,0,0,-
3447,2019,최승준,SK,1루수,4,2,26,0,0,21,4,0,1.000,0,0,0,-
3448,2019,최항,SK,1루수,4,3,33,0,0,31,1,5,1.000,0,0,0,-
3449,2019,임재현,SK,좌익수,3,0,5,0,0,1,0,0,1.000,0,0,0,-
3450,2020,정수빈,두산,중견수,64,56,511 2/3,1,0,163,5,2,0.994,0,0,0,-
3451,2020,김재환,두산,좌익수,58,58,475,0,0,121,2,0,1.000,0,0,0,-
3452,2020,박세혁,두산,포수,57,50,419 2/3,3,1,316,12,2,0.991,1,26,7,21.2
3453,2020,박건우,두산,우익수,56,50,405 2/3,1,0,106,5,3,0.991,0,0,0,-
3454,2020,오재일,두산,1루수,50,47,391,1,0,359,14,34,0.997,0,0,0,-
3455,2020,김재호,두산,유격수,49,45,383 2/3,6,0,53,116,29,0.966,0,0,0,-
3456,2020,오재원,두산,2루수,44,26,265 1/3,2,0,62,80,19,0.986,0,0,0,-
3457,2020,최주환,두산,2루수,43,41,305 1/3,2,0,73,103,26,0.989,0,0,0,-
3458,2020,허경민,두산,3루수,36,35,313 1/3,5,0,26,62,12,0.946,0,0,0,-
3459,2020,정상호,두산,포수,29,17,156 2/3,1,0,136,11,1,0.993,1,4,3,42.9
3460,2020,이현승,두산,투수,28,0,21 1/3,0,0,1,1,0,1.000,0,0,0,-
3461,2020,박치국,두산,투수,26,0,31,2,1,2,4,0,0.750,0,0,0,-
3462,2020,윤명준,두산,투수,26,0,25,0,0,0,2,0,1.000,0,0,0,-
3463,2020,최원준,두산,투수,26,3,44,0,0,2,2,0,1.000,0,0,0,-
3464,2020,함덕주,두산,투수,26,0,28,0,0,1,1,0,1.000,0,0,0,-
3465,2020,홍건희,두산,투수,25,0,33 1/3,0,0,1,1,0,1.000,0,0,0,-
3466,2020,안권수,두산,좌익수,19,0,28,0,0,10,0,0,1.000,0,0,0,-
3467,2020,채지선,두산,투수,19,0,20,0,0,3,1,0,1.000,0,0,0,-
3468,2020,이유찬,두산,3루수,18,6,65,2,0,5,6,2,0.846,0,0,0,-
3469,2020,이형범,두산,투수,17,0,14 1/3,1,0,1,1,0,0.667,0,0,0,-
3470,2020,국해성,두산,우익수,16,11,83,1,0,20,1,0,0.955,0,0,0,-
3471,2020,최주환,두산,3루수,16,15,124,2,0,8,27,3,0.946,0,0,0,-
3472,2020,김인태,두산,좌익수,15,4,46,0,0,12,0,0,1.000,0,0,0,-
3473,2020,권혁,두산,투수,14,0,7,0,0,1,0,0,1.000,0,0,0,-
3474,2020,알칸타라,두산,투수,14,14,90 1/3,0,0,1,8,0,1.000,0,0,0,-
3475,2020,유희관,두산,투수,14,14,74 1/3,1,2,3,4,0,0.875,0,0,0,-
3476,2020,최주환,두산,1루수,14,8,80 2/3,0,0,67,6,7,1.000,0,0,0,-
3477,2020,허경민,두산,유격수,14,13,106,1,0,17,36,6,0.981,0,0,0,-
3478,2020,이영하,두산,투수,13,13,71,0,1,6,11,1,1.000,0,0,0,-
3479,2020,이유찬,두산,2루수,13,0,22,2,0,8,8,0,0.889,0,0,0,-
3480,2020,페르난데스,두산,1루수,13,12,96 2/3,0,0,76,5,12,1.000,0,0,0,-
3481,2020,권민석,두산,유격수,12,6,57,0,0,5,14,1,1.000,0,0,0,-
3482,2020,김강률,두산,투수,12,0,9,1,0,0,1,0,0.500,0,0,0,-
3483,2020,플렉센,두산,투수,12,12,64,0,0,2,7,0,1.000,0,0,0,-
3484,2020,권민석,두산,3루수,11,5,50,0,0,2,5,0,1.000,0,0,0,-
3485,2020,안권수,두산,우익수,11,0,34,0,0,11,1,0,1.000,0,0,0,-
3486,2020,박건우,두산,중견수,10,10,62,0,0,19,0,0,1.000,0,0,0,-
3487,2020,권민석,두산,1루수,9,0,13,0,0,11,1,1,1.000,0,0,0,-
3488,2020,백동훈,두산,우익수,9,0,23,0,0,9,0,0,1.000,0,0,0,-
3489,2020,서예일,두산,3루수,9,3,24 1/3,1,0,4,2,2,0.857,0,0,0,-
3490,2020,국해성,두산,좌익수,8,4,40,0,0,9,0,0,1.000,0,0,0,-
3491,2020,박종기,두산,투수,7,5,25,0,0,1,3,0,1.000,0,0,0,-
3492,2020,장승현,두산,포수,7,0,15 1/3,0,0,6,1,0,1.000,0,1,1,50.0
3493,2020,김민규,두산,투수,6,0,6,0,0,0,0,0,-,0,0,0,-
3494,2020,백동훈,두산,중견수,6,1,13,0,0,5,0,0,1.000,0,0,0,-
3495,2020,김인태,두산,우익수,5,2,20,0,0,5,0,0,1.000,0,0,0,-
3496,2020,안권수,두산,중견수,5,0,11,0,0,3,0,0,1.000,0,0,0,-
3497,2020,양찬열,두산,우익수,5,4,32,0,0,8,0,0,1.000,0,0,0,-
3498,2020,이용찬,두산,투수,5,5,26 2/3,0,0,2,3,0,1.000,0,0,0,-
3499,2020,문대원,두산,투수,4,0,5 2/3,0,0,1,0,0,1.000,0,0,0,-
3500,2020,백동훈,두산,좌익수,4,0,3 2/3,1,0,1,0,0,0.500,0,0,0,-
3501,2020,서예일,두산,유격수,4,0,5,0,0,0,3,0,1.000,0,0,0,-
3502,2020,조제영,두산,투수,4,1,6,0,0,0,0,0,-,0,0,0,-
3503,2020,이교훈,두산,투수,3,0,2 1/3,0,0,0,0,0,-,0,0,0,-
3504,2020,김명신,두산,투수,2,0,1 1/3,0,0,0,0,0,-,0,0,0,-
3505,2020,박신지,두산,투수,2,0,3,0,0,0,0,0,-,0,0,0,-
3506,2020,오명진,두산,2루수,2,0,4,0,0,1,1,0,1.000,0,0,0,-
3507,2020,오재원,두산,1루수,2,0,4,1,0,3,0,0,0.750,0,0,0,-
3508,2020,이승진,두산,투수,2,0,1,1,0,0,0,0,0.000,0,0,0,-
3509,2020,국해성,두산,1루수,1,0,1,0,0,1,0,1,1.000,0,0,0,-
3510,2020,마차도,롯데,유격수,65,63,559,3,0,109,187,44,0.990,0,0,0,-
3511,2020,전준우,롯데,좌익수,61,60,528 2/3,1,0,117,6,0,0.992,0,0,0,-
3512,2020,안치홍,롯데,2루수,60,58,501 1/3,8,0,101,168,31,0.971,0,0,0,-
3513,2020,손아섭,롯데,우익수,59,57,502 1/3,1,0,119,1,0,0.992,0,0,0,-
3514,2020,김준태,롯데,포수,53,30,302 2/3,3,0,225,28,4,0.988,2,29,6,17.1
3515,2020,민병헌,롯데,중견수,53,46,408 2/3,0,0,105,1,1,1.000,0,0,0,-
3516,2020,한동희,롯데,3루수,48,43,358 2/3,4,0,23,74,6,0.960,0,0,0,-
3517,2020,정보근,롯데,포수,47,32,260 2/3,2,0,206,18,2,0.991,2,18,9,33.3
3518,2020,이대호,롯데,1루수,34,32,266 2/3,0,0,280,20,32,1.000,0,0,0,-
3519,2020,박진형,롯데,투수,31,0,26 2/3,0,0,2,4,0,1.000,0,0,0,-
3520,2020,구승민,롯데,투수,30,0,33,0,0,1,0,0,1.000,0,0,0,-
3521,2020,박시영,롯데,투수,28,0,22,0,0,1,5,1,1.000,0,0,0,-
3522,2020,김원중,롯데,투수,26,0,27 1/3,1,0,2,2,0,0.800,0,0,0,-
3523,2020,오현택,롯데,투수,26,0,18,0,0,1,6,0,1.000,0,0,0,-
3524,2020,신본기,롯데,3루수,24,7,87 1/3,1,0,7,13,1,0.952,0,0,0,-
